la_code,claims,outright_orders,repossessions,warrants,date
E08000003,102.0,79.0,23.0,39.0,2014-07-01
E08000004,16.0,10.0,,6.0,2014-07-01
E08000005,21.0,14.0,,7.0,2014-07-01
E08000006,29.0,17.0,7.0,12.0,2014-07-01
E08000007,16.0,10.0,,,2014-07-01
E08000008,16.0,9.0,6.0,,2014-07-01
E08000009,17.0,12.0,,,2014-07-01
E08000010,20.0,21.0,,8.0,2014-07-01
E08000011,6.0,,,,2014-07-01
E08000012,33.0,19.0,11.0,16.0,2014-07-01
E08000013,11.0,8.0,,,2014-07-01
E08000014,18.0,12.0,,7.0,2014-07-01
E08000015,38.0,26.0,8.0,14.0,2014-07-01
E08000016,12.0,6.0,,,2014-07-01
E08000017,16.0,,7.0,8.0,2014-07-01
E08000018,8.0,6.0,,,2014-07-01
E08000019,17.0,13.0,,,2014-07-01
E08000021,23.0,11.0,,,2014-07-01
E08000022,8.0,9.0,,,2014-07-01
E08000023,,,,,2014-07-01
E08000024,14.0,11.0,,,2014-07-01
E08000025,148.0,141.0,58.0,95.0,2014-07-01
E08000026,20.0,19.0,8.0,10.0,2014-07-01
E08000027,15.0,14.0,,,2014-07-01
E08000028,32.0,29.0,7.0,11.0,2014-07-01
E08000029,9.0,7.0,,,2014-07-01
E08000030,35.0,20.0,9.0,12.0,2014-07-01
E08000031,34.0,33.0,10.0,14.0,2014-07-01
E08000032,23.0,15.0,9.0,7.0,2014-07-01
E08000033,10.0,8.0,,,2014-07-01
E08000034,34.0,28.0,8.0,12.0,2014-07-01
E08000035,28.0,18.0,8.0,7.0,2014-07-01
E08000036,20.0,9.0,12.0,8.0,2014-07-01
E08000037,16.0,16.0,6.0,11.0,2014-07-01
E09000001,,,,,2014-07-01
E09000002,149.0,144.0,84.0,123.0,2014-07-01
E09000003,190.0,154.0,82.0,153.0,2014-07-01
E09000004,78.0,66.0,48.0,69.0,2014-07-01
E09000005,231.0,209.0,127.0,183.0,2014-07-01
E09000006,110.0,111.0,44.0,77.0,2014-07-01
E09000007,49.0,31.0,16.0,15.0,2014-07-01
E09000008,303.0,288.0,140.0,213.0,2014-07-01
E09000009,219.0,157.0,133.0,184.0,2014-07-01
E09000010,280.0,287.0,224.0,238.0,2014-07-01
E09000011,171.0,152.0,87.0,121.0,2014-07-01
E09000012,127.0,152.0,83.0,132.0,2014-07-01
E09000013,79.0,65.0,49.0,58.0,2014-07-01
E09000014,248.0,262.0,170.0,193.0,2014-07-01
E09000015,120.0,94.0,55.0,83.0,2014-07-01
E09000016,53.0,64.0,34.0,62.0,2014-07-01
E09000017,166.0,100.0,88.0,86.0,2014-07-01
E09000018,120.0,111.0,79.0,119.0,2014-07-01
E09000019,70.0,69.0,43.0,41.0,2014-07-01
E09000020,42.0,42.0,9.0,19.0,2014-07-01
E09000021,39.0,28.0,11.0,15.0,2014-07-01
E09000022,123.0,99.0,79.0,108.0,2014-07-01
E09000023,242.0,223.0,147.0,217.0,2014-07-01
E09000024,91.0,80.0,43.0,65.0,2014-07-01
E09000025,350.0,276.0,117.0,229.0,2014-07-01
E09000026,159.0,130.0,61.0,106.0,2014-07-01
E09000027,25.0,18.0,7.0,13.0,2014-07-01
E09000028,118.0,94.0,70.0,89.0,2014-07-01
E09000029,45.0,43.0,17.0,37.0,2014-07-01
E09000030,143.0,98.0,49.0,94.0,2014-07-01
E09000031,211.0,186.0,113.0,149.0,2014-07-01
E09000032,106.0,76.0,58.0,68.0,2014-07-01
E09000033,99.0,85.0,23.0,57.0,2014-07-01
W06000001,,,,,2014-07-01
W06000002,,,,,2014-07-01
W06000003,11.0,10.0,,,2014-07-01
W06000004,9.0,8.0,,,2014-07-01
W06000005,,10.0,,,2014-07-01
W06000006,6.0,10.0,,8.0,2014-07-01
W06000008,,,,,2014-07-01
W06000009,,,,,2014-07-01
W06000010,7.0,6.0,,,2014-07-01
W06000011,7.0,,,,2014-07-01
W06000012,6.0,,,,2014-07-01
W06000013,11.0,,,,2014-07-01
W06000014,15.0,15.0,,8.0,2014-07-01
W06000015,39.0,33.0,11.0,21.0,2014-07-01
W06000016,15.0,7.0,,,2014-07-01
W06000018,12.0,8.0,,,2014-07-01
W06000019,,,,,2014-07-01
W06000020,,,,,2014-07-01
W06000021,,,,,2014-07-01
W06000022,16.0,11.0,7.0,7.0,2014-07-01
W06000023,,,,,2014-07-01
W06000024,,,,,2014-07-01
E06000001,7.0,6.0,,,2014-10-01
E06000002,,,,,2014-10-01
E06000003,,,,,2014-10-01
E06000004,7.0,,,,2014-10-01
E06000005,6.0,,,,2014-10-01
E06000006,9.0,6.0,,,2014-10-01
E06000007,6.0,13.0,7.0,6.0,2014-10-01
E06000008,8.0,,,,2014-10-01
E06000009,14.0,15.0,,9.0,2014-10-01
E06000010,28.0,21.0,6.0,7.0,2014-10-01
E06000011,11.0,8.0,,,2014-10-01
E06000012,18.0,14.0,,,2014-10-01
E06000013,14.0,6.0,,,2014-10-01
E06000014,,,,,2014-10-01
E06000015,29.0,26.0,7.0,10.0,2014-10-01
E06000016,65.0,53.0,15.0,31.0,2014-10-01
E06000017,,,,,2014-10-01
E06000018,29.0,27.0,12.0,10.0,2014-10-01
E06000019,12.0,15.0,,9.0,2014-10-01
E06000020,10.0,10.0,,,2014-10-01
E06000021,27.0,26.0,11.0,12.0,2014-10-01
E06000022,8.0,8.0,,,2014-10-01
E06000023,73.0,61.0,27.0,34.0,2014-10-01
E06000024,17.0,14.0,,6.0,2014-10-01
E06000025,6.0,12.0,,7.0,2014-10-01
E06000026,22.0,23.0,10.0,14.0,2014-10-01
E06000027,30.0,24.0,9.0,12.0,2014-10-01
E06000028,77.0,66.0,36.0,38.0,2014-10-01
E06000029,22.0,22.0,7.0,7.0,2014-10-01
E06000030,13.0,9.0,,,2014-10-01
E06000031,58.0,48.0,24.0,16.0,2014-10-01
E06000032,69.0,72.0,31.0,45.0,2014-10-01
E06000033,57.0,44.0,14.0,24.0,2014-10-01
E06000034,43.0,34.0,15.0,21.0,2014-10-01
E06000035,76.0,70.0,40.0,44.0,2014-10-01
E06000036,7.0,11.0,,,2014-10-01
E06000037,10.0,7.0,,,2014-10-01
E06000038,20.0,24.0,8.0,6.0,2014-10-01
E06000039,57.0,61.0,33.0,47.0,2014-10-01
E06000040,16.0,16.0,7.0,8.0,2014-10-01
E06000041,,,,,2014-10-01
E06000042,60.0,53.0,9.0,18.0,2014-10-01
E06000043,51.0,65.0,26.0,32.0,2014-10-01
E06000044,37.0,46.0,23.0,21.0,2014-10-01
E06000045,42.0,41.0,11.0,18.0,2014-10-01
E06000046,16.0,13.0,,,2014-10-01
E06000047,13.0,12.0,,6.0,2014-10-01
E06000049,7.0,10.0,,8.0,2014-10-01
E06000050,14.0,12.0,,7.0,2014-10-01
E06000051,13.0,14.0,,9.0,2014-10-01
E06000052,42.0,28.0,7.0,8.0,2014-10-01
E06000054,24.0,26.0,13.0,14.0,2014-10-01
E06000055,31.0,24.0,10.0,13.0,2014-10-01
E06000056,25.0,25.0,6.0,8.0,2014-10-01
E06000057,9.0,8.0,,,2014-10-01
E07000004,11.0,8.0,,,2014-10-01
E07000005,,,,,2014-10-01
E07000006,,7.0,,6.0,2014-10-01
E07000007,22.0,22.0,11.0,15.0,2014-10-01
E07000008,8.0,8.0,7.0,8.0,2014-10-01
E07000009,,,,,2014-10-01
E07000010,7.0,9.0,,6.0,2014-10-01
E07000011,13.0,12.0,,,2014-10-01
E07000012,9.0,9.0,,,2014-10-01
E07000026,,,,,2014-10-01
E07000027,11.0,,,,2014-10-01
E07000028,,,,,2014-10-01
E07000029,,,,,2014-10-01
E07000030,,,,,2014-10-01
E07000031,,,,,2014-10-01
E07000032,6.0,,,,2014-10-01
E07000033,10.0,7.0,,,2014-10-01
E07000034,,,,,2014-10-01
E07000035,,,,,2014-10-01
E07000036,8.0,10.0,6.0,,2014-10-01
E07000037,,,,,2014-10-01
E07000038,,,,,2014-10-01
E07000039,6.0,,,,2014-10-01
E07000040,8.0,7.0,,,2014-10-01
E07000041,10.0,10.0,,,2014-10-01
E07000042,,,,,2014-10-01
E07000043,10.0,6.0,,,2014-10-01
E07000044,,,,,2014-10-01
E07000045,6.0,,,,2014-10-01
E07000046,,,,,2014-10-01
E07000047,,,,,2014-10-01
E07000048,,,,,2014-10-01
E07000049,,,,,2014-10-01
E07000050,,,,,2014-10-01
E07000051,,,,,2014-10-01
E07000052,9.0,9.0,,,2014-10-01
E07000053,15.0,19.0,,7.0,2014-10-01
E07000061,28.0,18.0,10.0,8.0,2014-10-01
E07000062,33.0,33.0,16.0,19.0,2014-10-01
E07000063,,,,,2014-10-01
E07000064,6.0,,9.0,,2014-10-01
E07000065,10.0,9.0,,,2014-10-01
E07000066,21.0,17.0,,9.0,2014-10-01
E07000067,,,,,2014-10-01
E07000068,16.0,8.0,,,2014-10-01
E07000069,16.0,11.0,6.0,9.0,2014-10-01
E07000070,19.0,23.0,11.0,18.0,2014-10-01
E07000071,25.0,17.0,,,2014-10-01
E07000072,9.0,11.0,,7.0,2014-10-01
E07000073,29.0,24.0,,16.0,2014-10-01
E07000074,,,,,2014-10-01
E07000075,11.0,12.0,,,2014-10-01
E07000076,17.0,9.0,,6.0,2014-10-01
E07000077,8.0,,,,2014-10-01
E07000078,6.0,,,,2014-10-01
E07000079,,,,,2014-10-01
E07000080,,,,,2014-10-01
E07000081,26.0,22.0,,11.0,2014-10-01
E07000082,,,,,2014-10-01
E07000083,,6.0,,,2014-10-01
E07000084,13.0,13.0,,6.0,2014-10-01
E07000085,12.0,9.0,,7.0,2014-10-01
E07000086,6.0,6.0,,,2014-10-01
E07000087,8.0,8.0,,6.0,2014-10-01
E07000088,17.0,11.0,,,2014-10-01
E07000089,,,,,2014-10-01
E07000090,8.0,,9.0,,2014-10-01
E07000091,12.0,8.0,,7.0,2014-10-01
E07000092,,,,,2014-10-01
E07000093,14.0,12.0,6.0,,2014-10-01
E07000094,,,,,2014-10-01
E07000095,29.0,24.0,9.0,15.0,2014-10-01
E07000096,,,,,2014-10-01
E07000098,16.0,11.0,7.0,,2014-10-01
E07000099,,,,,2014-10-01
E07000102,8.0,7.0,,7.0,2014-10-01
E07000103,35.0,37.0,25.0,33.0,2014-10-01
E07000105,23.0,19.0,,7.0,2014-10-01
E07000106,25.0,16.0,7.0,7.0,2014-10-01
E07000107,22.0,19.0,12.0,13.0,2014-10-01
E07000108,28.0,14.0,10.0,12.0,2014-10-01
E07000109,20.0,20.0,21.0,22.0,2014-10-01
E07000110,16.0,18.0,8.0,8.0,2014-10-01
E07000111,,,,,2014-10-01
E07000112,20.0,17.0,16.0,7.0,2014-10-01
E07000113,13.0,12.0,,,2014-10-01
E07000114,30.0,27.0,17.0,16.0,2014-10-01
E07000115,6.0,,,,2014-10-01
E07000116,7.0,,,,2014-10-01
E07000117,,,,,2014-10-01
E07000118,10.0,,,,2014-10-01
E07000119,7.0,,,,2014-10-01
E07000120,,7.0,,,2014-10-01
E07000121,13.0,,,,2014-10-01
E07000122,,,,,2014-10-01
E07000123,16.0,15.0,,6.0,2014-10-01
E07000125,,,,,2014-10-01
E07000126,,,,,2014-10-01
E07000127,,,,,2014-10-01
E07000128,7.0,7.0,,,2014-10-01
E07000129,,,,,2014-10-01
E07000130,7.0,6.0,,,2014-10-01
E07000131,,,,,2014-10-01
E07000132,,,,,2014-10-01
E07000133,,,,,2014-10-01
E07000134,,,,,2014-10-01
E07000135,,,,,2014-10-01
E07000136,,,,,2014-10-01
E07000137,7.0,6.0,,,2014-10-01
E07000138,9.0,,,,2014-10-01
E07000139,,,,,2014-10-01
E07000140,6.0,,,,2014-10-01
E07000141,13.0,16.0,,,2014-10-01
E07000142,,,,,2014-10-01
E07000143,,,6.0,,2014-10-01
E07000144,,,,,2014-10-01
E07000145,8.0,6.0,6.0,6.0,2014-10-01
E07000146,10.0,8.0,,,2014-10-01
E07000147,,,,,2014-10-01
E07000148,8.0,8.0,,,2014-10-01
E07000149,,,,,2014-10-01
E07000150,10.0,,,,2014-10-01
E07000151,,,,,2014-10-01
E07000152,,6.0,,,2014-10-01
E07000153,7.0,,,,2014-10-01
E07000154,35.0,18.0,6.0,8.0,2014-10-01
E07000155,,,,,2014-10-01
E07000156,8.0,9.0,,,2014-10-01
E07000163,,,,,2014-10-01
E07000164,,,,,2014-10-01
E07000165,12.0,12.0,,,2014-10-01
E07000166,,,,,2014-10-01
E07000167,,,,,2014-10-01
E07000168,17.0,8.0,,,2014-10-01
E07000169,,,,,2014-10-01
E07000170,10.0,10.0,,6.0,2014-10-01
E07000171,13.0,11.0,,,2014-10-01
E07000172,,,,,2014-10-01
E07000173,,,,,2014-10-01
E07000174,7.0,8.0,,,2014-10-01
E07000175,6.0,,,,2014-10-01
E07000176,,,,,2014-10-01
E07000177,20.0,15.0,,,2014-10-01
E07000178,41.0,32.0,15.0,21.0,2014-10-01
E07000179,6.0,7.0,,6.0,2014-10-01
E07000180,,,,,2014-10-01
E07000181,,,,,2014-10-01
E07000187,7.0,7.0,,,2014-10-01
E07000188,,8.0,,,2014-10-01
E07000189,9.0,9.0,,,2014-10-01
E07000190,,,,,2014-10-01
E07000191,,,,,2014-10-01
E07000192,13.0,9.0,,,2014-10-01
E07000193,,,,,2014-10-01
E07000194,,6.0,,,2014-10-01
E07000195,6.0,,,,2014-10-01
E07000196,,,,,2014-10-01
E07000197,,,,,2014-10-01
E07000198,,,,,2014-10-01
E07000199,,,,,2014-10-01
E07000200,,,,,2014-10-01
E07000201,,,,,2014-10-01
E07000202,28.0,20.0,6.0,10.0,2014-10-01
E07000203,,,,,2014-10-01
E07000204,7.0,,,,2014-10-01
E07000205,,,,,2014-10-01
E07000206,11.0,7.0,,,2014-10-01
E07000207,16.0,9.0,,,2014-10-01
E07000208,,,,,2014-10-01
E07000209,15.0,7.0,,,2014-10-01
E07000210,,,,,2014-10-01
E07000211,19.0,16.0,7.0,12.0,2014-10-01
E07000212,,,,,2014-10-01
E07000213,8.0,,,,2014-10-01
E07000214,,,,,2014-10-01
E07000215,10.0,9.0,7.0,9.0,2014-10-01
E07000216,7.0,,,,2014-10-01
E07000217,9.0,,,,2014-10-01
E07000218,,,,,2014-10-01
E07000219,,,,6.0,2014-10-01
E07000220,,,,,2014-10-01
E07000221,9.0,9.0,,,2014-10-01
E07000222,15.0,10.0,,6.0,2014-10-01
E07000223,7.0,6.0,6.0,8.0,2014-10-01
E07000224,36.0,29.0,12.0,16.0,2014-10-01
E07000225,7.0,8.0,,,2014-10-01
E07000226,15.0,15.0,7.0,7.0,2014-10-01
E07000227,9.0,8.0,,,2014-10-01
E07000228,13.0,10.0,7.0,6.0,2014-10-01
E07000229,25.0,21.0,6.0,8.0,2014-10-01
E07000234,,,,,2014-10-01
E07000236,,,,,2014-10-01
E07000237,,,,,2014-10-01
E07000238,6.0,10.0,,7.0,2014-10-01
E07000239,,,,,2014-10-01
E07000240,14.0,16.0,8.0,11.0,2014-10-01
E07000241,8.0,9.0,8.0,8.0,2014-10-01
E07000242,17.0,11.0,,6.0,2014-10-01
E07000243,14.0,,,,2014-10-01
E08000001,27.0,16.0,,11.0,2014-10-01
E08000002,16.0,14.0,,,2014-10-01
E08000003,106.0,75.0,31.0,37.0,2014-10-01
E08000004,22.0,13.0,7.0,10.0,2014-10-01
E08000005,19.0,20.0,8.0,7.0,2014-10-01
E08000006,27.0,19.0,8.0,8.0,2014-10-01
E08000007,8.0,7.0,,,2014-10-01
E08000008,11.0,12.0,,8.0,2014-10-01
E08000009,12.0,12.0,,6.0,2014-10-01
E08000010,15.0,16.0,,7.0,2014-10-01
E08000011,8.0,6.0,,,2014-10-01
E08000012,30.0,15.0,12.0,8.0,2014-10-01
E08000013,16.0,10.0,,,2014-10-01
E08000014,8.0,7.0,,,2014-10-01
E08000015,36.0,39.0,10.0,11.0,2014-10-01
E08000016,7.0,8.0,,,2014-10-01
E08000017,16.0,14.0,,,2014-10-01
E08000018,10.0,,,,2014-10-01
E08000019,18.0,13.0,,,2014-10-01
E08000021,18.0,16.0,,6.0,2014-10-01
E08000022,10.0,9.0,,,2014-10-01
E08000023,7.0,,,,2014-10-01
E08000024,20.0,18.0,,,2014-10-01
E08000025,122.0,106.0,71.0,61.0,2014-10-01
E08000026,20.0,16.0,6.0,,2014-10-01
E08000027,13.0,10.0,,,2014-10-01
E08000028,40.0,36.0,6.0,14.0,2014-10-01
E08000029,11.0,6.0,,,2014-10-01
E08000030,17.0,16.0,8.0,10.0,2014-10-01
E08000031,52.0,31.0,6.0,11.0,2014-10-01
E08000032,16.0,12.0,7.0,9.0,2014-10-01
E08000033,11.0,9.0,,,2014-10-01
E08000034,24.0,16.0,6.0,,2014-10-01
E08000035,24.0,28.0,,12.0,2014-10-01
E08000036,17.0,13.0,6.0,7.0,2014-10-01
E08000037,17.0,11.0,7.0,6.0,2014-10-01
E09000001,,,,,2014-10-01
E09000002,148.0,127.0,83.0,111.0,2014-10-01
E09000003,164.0,136.0,77.0,180.0,2014-10-01
E09000004,71.0,73.0,37.0,58.0,2014-10-01
E09000005,249.0,144.0,130.0,169.0,2014-10-01
E09000006,99.0,74.0,55.0,64.0,2014-10-01
E09000007,43.0,35.0,8.0,26.0,2014-10-01
E09000008,253.0,217.0,162.0,199.0,2014-10-01
E09000009,158.0,182.0,135.0,170.0,2014-10-01
E09000010,294.0,267.0,130.0,232.0,2014-10-01
E09000011,117.0,123.0,104.0,91.0,2014-10-01
E09000012,162.0,126.0,75.0,89.0,2014-10-01
E09000013,53.0,56.0,55.0,71.0,2014-10-01
E09000014,267.0,219.0,153.0,207.0,2014-10-01
E09000015,101.0,81.0,62.0,77.0,2014-10-01
E09000016,55.0,41.0,34.0,29.0,2014-10-01
E09000017,135.0,121.0,58.0,110.0,2014-10-01
E09000018,98.0,98.0,69.0,84.0,2014-10-01
E09000019,66.0,53.0,21.0,44.0,2014-10-01
E09000020,40.0,36.0,8.0,19.0,2014-10-01
E09000021,28.0,31.0,17.0,20.0,2014-10-01
E09000022,123.0,109.0,58.0,81.0,2014-10-01
E09000023,181.0,161.0,142.0,147.0,2014-10-01
E09000024,76.0,73.0,57.0,55.0,2014-10-01
E09000025,350.0,254.0,201.0,244.0,2014-10-01
E09000026,189.0,158.0,85.0,104.0,2014-10-01
E09000027,25.0,25.0,12.0,16.0,2014-10-01
E09000028,138.0,110.0,55.0,74.0,2014-10-01
E09000029,56.0,44.0,31.0,34.0,2014-10-01
E09000030,120.0,90.0,63.0,78.0,2014-10-01
E09000031,219.0,165.0,142.0,149.0,2014-10-01
E09000032,105.0,96.0,58.0,72.0,2014-10-01
E09000033,112.0,84.0,37.0,68.0,2014-10-01
W06000001,6.0,,,,2014-10-01
W06000002,,,,,2014-10-01
W06000003,6.0,6.0,,,2014-10-01
W06000004,6.0,9.0,,,2014-10-01
W06000005,8.0,6.0,,,2014-10-01
W06000006,,8.0,6.0,,2014-10-01
W06000008,,,,,2014-10-01
W06000009,,,,,2014-10-01
W06000010,7.0,6.0,,,2014-10-01
W06000011,8.0,,,,2014-10-01
W06000012,7.0,6.0,,,2014-10-01
W06000013,7.0,7.0,,,2014-10-01
W06000014,8.0,,,,2014-10-01
W06000015,36.0,24.0,11.0,12.0,2014-10-01
W06000016,10.0,15.0,,9.0,2014-10-01
W06000018,7.0,,,,2014-10-01
W06000019,,7.0,,,2014-10-01
W06000020,,,,,2014-10-01
W06000021,,,,,2014-10-01
W06000022,11.0,16.0,,7.0,2014-10-01
W06000023,7.0,,,,2014-10-01
W06000024,,,,,2014-10-01
E06000001,8.0,,,,2015-01-01
E06000002,,,,,2015-01-01
E06000003,9.0,,,,2015-01-01
E06000004,6.0,,,,2015-01-01
E06000005,13.0,,,,2015-01-01
E06000006,,,,,2015-01-01
E06000007,11.0,,,,2015-01-01
E06000008,10.0,9.0,,,2015-01-01
E06000009,41.0,16.0,,,2015-01-01
E06000010,25.0,19.0,,6.0,2015-01-01
E06000011,14.0,11.0,,,2015-01-01
E06000012,10.0,9.0,,7.0,2015-01-01
E06000013,,,,,2015-01-01
E06000014,,,,,2015-01-01
E06000015,28.0,23.0,8.0,10.0,2015-01-01
E06000016,76.0,70.0,33.0,40.0,2015-01-01
E06000018,44.0,35.0,9.0,11.0,2015-01-01
E06000019,6.0,,8.0,,2015-01-01
E06000020,15.0,11.0,6.0,6.0,2015-01-01
E06000021,17.0,7.0,7.0,9.0,2015-01-01
E06000022,,6.0,,,2015-01-01
E06000023,89.0,69.0,47.0,51.0,2015-01-01
E06000024,16.0,15.0,,,2015-01-01
E06000025,11.0,8.0,,,2015-01-01
E06000026,27.0,23.0,9.0,11.0,2015-01-01
E06000027,29.0,31.0,11.0,14.0,2015-01-01
E06000028,68.0,68.0,20.0,24.0,2015-01-01
E06000029,32.0,25.0,12.0,16.0,2015-01-01
E06000030,21.0,13.0,,,2015-01-01
E06000031,58.0,50.0,14.0,18.0,2015-01-01
E06000032,71.0,52.0,41.0,52.0,2015-01-01
E06000033,51.0,45.0,20.0,24.0,2015-01-01
E06000034,46.0,35.0,23.0,27.0,2015-01-01
E06000035,88.0,55.0,48.0,50.0,2015-01-01
E06000036,10.0,8.0,,,2015-01-01
E06000037,12.0,16.0,6.0,7.0,2015-01-01
E06000038,25.0,19.0,12.0,11.0,2015-01-01
E06000039,84.0,55.0,51.0,48.0,2015-01-01
E06000040,10.0,7.0,,,2015-01-01
E06000041,,,,,2015-01-01
E06000042,55.0,59.0,11.0,18.0,2015-01-01
E06000043,54.0,43.0,21.0,26.0,2015-01-01
E06000044,60.0,48.0,18.0,22.0,2015-01-01
E06000045,47.0,34.0,13.0,21.0,2015-01-01
E06000046,,,,,2015-01-01
E06000047,17.0,7.0,,7.0,2015-01-01
E06000049,12.0,,,,2015-01-01
E06000050,13.0,10.0,,,2015-01-01
E06000051,20.0,12.0,9.0,10.0,2015-01-01
E06000052,36.0,28.0,8.0,10.0,2015-01-01
E06000054,28.0,20.0,7.0,7.0,2015-01-01
E06000055,31.0,24.0,,8.0,2015-01-01
E06000056,25.0,22.0,,,2015-01-01
E06000057,11.0,7.0,,,2015-01-01
E07000004,7.0,10.0,,,2015-01-01
E07000005,,,,,2015-01-01
E07000006,,,,,2015-01-01
E07000007,19.0,19.0,12.0,19.0,2015-01-01
E07000008,22.0,11.0,,,2015-01-01
E07000009,,,,,2015-01-01
E07000010,10.0,,,,2015-01-01
E07000011,13.0,11.0,6.0,7.0,2015-01-01
E07000012,9.0,8.0,,,2015-01-01
E07000026,,,,,2015-01-01
E07000027,7.0,7.0,,,2015-01-01
E07000028,,,,,2015-01-01
E07000029,,,,,2015-01-01
E07000030,,,,,2015-01-01
E07000031,,,,,2015-01-01
E07000032,,,,,2015-01-01
E07000033,7.0,,,,2015-01-01
E07000034,,,,,2015-01-01
E07000035,,,,,2015-01-01
E07000036,,,,,2015-01-01
E07000037,,,,,2015-01-01
E07000038,,,,,2015-01-01
E07000039,7.0,7.0,,,2015-01-01
E07000040,9.0,8.0,,,2015-01-01
E07000041,11.0,7.0,,,2015-01-01
E07000042,7.0,6.0,,,2015-01-01
E07000043,6.0,6.0,,,2015-01-01
E07000044,,,,,2015-01-01
E07000045,12.0,13.0,,,2015-01-01
E07000046,7.0,,,,2015-01-01
E07000048,,,,,2015-01-01
E07000049,,,,,2015-01-01
E07000050,,,,,2015-01-01
E07000051,,,,,2015-01-01
E07000052,,6.0,,,2015-01-01
E07000053,6.0,,,,2015-01-01
E07000061,31.0,26.0,11.0,17.0,2015-01-01
E07000062,35.0,37.0,13.0,16.0,2015-01-01
E07000063,,,,,2015-01-01
E07000064,7.0,7.0,,7.0,2015-01-01
E07000065,11.0,7.0,,,2015-01-01
E07000066,36.0,17.0,,7.0,2015-01-01
E07000067,11.0,10.0,,,2015-01-01
E07000068,10.0,11.0,6.0,9.0,2015-01-01
E07000069,14.0,10.0,,12.0,2015-01-01
E07000070,23.0,18.0,9.0,15.0,2015-01-01
E07000071,23.0,20.0,7.0,12.0,2015-01-01
E07000072,10.0,7.0,6.0,6.0,2015-01-01
E07000073,21.0,19.0,14.0,19.0,2015-01-01
E07000074,,,,,2015-01-01
E07000075,,,,,2015-01-01
E07000076,16.0,17.0,,6.0,2015-01-01
E07000077,,,,,2015-01-01
E07000078,10.0,7.0,,,2015-01-01
E07000079,,,,,2015-01-01
E07000080,,,,,2015-01-01
E07000081,28.0,22.0,12.0,12.0,2015-01-01
E07000082,,,,,2015-01-01
E07000083,,,,,2015-01-01
E07000084,21.0,17.0,7.0,7.0,2015-01-01
E07000085,13.0,14.0,6.0,,2015-01-01
E07000086,6.0,7.0,,,2015-01-01
E07000087,,,,,2015-01-01
E07000088,8.0,11.0,,6.0,2015-01-01
E07000089,,,,,2015-01-01
E07000090,12.0,9.0,,6.0,2015-01-01
E07000091,11.0,15.0,,,2015-01-01
E07000092,6.0,6.0,,,2015-01-01
E07000093,7.0,9.0,,,2015-01-01
E07000094,,,,,2015-01-01
E07000095,25.0,22.0,11.0,15.0,2015-01-01
E07000096,8.0,,,,2015-01-01
E07000098,20.0,13.0,6.0,9.0,2015-01-01
E07000099,,,,,2015-01-01
E07000102,14.0,10.0,,6.0,2015-01-01
E07000103,30.0,30.0,20.0,31.0,2015-01-01
E07000105,22.0,22.0,7.0,14.0,2015-01-01
E07000106,24.0,17.0,6.0,7.0,2015-01-01
E07000107,21.0,11.0,12.0,11.0,2015-01-01
E07000108,24.0,20.0,10.0,14.0,2015-01-01
E07000109,25.0,17.0,11.0,17.0,2015-01-01
E07000110,26.0,19.0,11.0,18.0,2015-01-01
E07000111,,,,,2015-01-01
E07000112,28.0,29.0,,7.0,2015-01-01
E07000113,13.0,9.0,,7.0,2015-01-01
E07000114,48.0,36.0,16.0,28.0,2015-01-01
E07000115,8.0,8.0,,,2015-01-01
E07000116,8.0,6.0,,,2015-01-01
E07000117,,,,,2015-01-01
E07000118,10.0,12.0,,7.0,2015-01-01
E07000119,10.0,7.0,,,2015-01-01
E07000120,11.0,6.0,,,2015-01-01
E07000121,7.0,9.0,,,2015-01-01
E07000122,6.0,,,,2015-01-01
E07000123,13.0,12.0,6.0,6.0,2015-01-01
E07000124,,,,,2015-01-01
E07000125,,,,,2015-01-01
E07000126,7.0,6.0,,,2015-01-01
E07000127,,,,,2015-01-01
E07000128,,,,,2015-01-01
E07000129,,,,,2015-01-01
E07000130,,,,,2015-01-01
E07000131,,,,,2015-01-01
E07000132,,,,,2015-01-01
E07000133,,,,,2015-01-01
E07000134,6.0,6.0,,,2015-01-01
E07000135,6.0,,,,2015-01-01
E07000136,,,,,2015-01-01
E07000137,21.0,11.0,,,2015-01-01
E07000138,8.0,7.0,,,2015-01-01
E07000139,7.0,,,,2015-01-01
E07000140,7.0,7.0,,,2015-01-01
E07000141,8.0,7.0,6.0,6.0,2015-01-01
E07000142,,,,,2015-01-01
E07000143,15.0,8.0,,,2015-01-01
E07000144,,,,,2015-01-01
E07000145,7.0,,,,2015-01-01
E07000146,11.0,9.0,,,2015-01-01
E07000147,8.0,,,,2015-01-01
E07000148,7.0,7.0,,,2015-01-01
E07000149,,,,,2015-01-01
E07000150,9.0,8.0,,,2015-01-01
E07000151,,,,,2015-01-01
E07000152,,,,,2015-01-01
E07000153,7.0,6.0,,,2015-01-01
E07000154,30.0,22.0,8.0,11.0,2015-01-01
E07000155,,,,,2015-01-01
E07000156,8.0,9.0,6.0,,2015-01-01
E07000163,,,,,2015-01-01
E07000164,,,,,2015-01-01
E07000165,7.0,8.0,6.0,,2015-01-01
E07000166,,,,,2015-01-01
E07000167,,,,,2015-01-01
E07000168,8.0,11.0,,,2015-01-01
E07000169,,,,,2015-01-01
E07000170,10.0,11.0,7.0,,2015-01-01
E07000171,,6.0,,,2015-01-01
E07000172,,,,,2015-01-01
